0.20377
0.191462
0.217324
0.232247
0.57647
0.204169
0.241034
0.563711
0.354403
0.263156
0.538409
0.326669
0.293924
0.254652
0.203114
0.562461
1.898778
1.393995
2.212939
0.190152
2.552534
1.764791
1.185401
0.926524
0.49541
0.453298
0.397538
